pageid,name,coords,region,quality_score,rating_raw,rating_clean,time_lowhours,time_highhours,distance_mi,num_rappels,longest_raw,longest_rappel_ft,best_season_raw,season_spring,season_summer,season_fall,season_winter,best_season_notes,shuttle_raw,shuttle_minutes,vehicle_raw,vehicle_required
290,Leprechaun Canyon (Middle Fork),"38° 2' 7.44"" N, 110° 31' 26.76"" W",The Irish,4.0,3A II PG (<i>v4a1 II</i>),3A II PG,,,3.0,4,25 ft,25,"Any; hot in Summer, cold in winter",True,True,True,True,hot in summer; cold in winter,0.5 minutes,0.5,Passenger,False
993,Bluejohn Canyon (Lower),"38° 24' 16.56"" N, 110° 14' 45.96"" W",Bluejohn Complex,4.0,,,,,,,,,Spring;Fall,True,False,True,False,,,,,False
995,Bluejohn Canyon (Squeeze Fork),"38° 21' 29.16"" N, 110° 16' 16.68"" W",Bluejohn Complex,4.0,3A III PG (<i>v4a1 III</i>),3A III PG,7.0,9.0,9.7,3,25 ft,25,Spring;Fall,True,False,True,False,,,,,False
523,Foolin Around Slot (East),"38° 3' 40.32"" N, 110° 28' 37.20"" W",West Butler,3.9,3B III (<i>v3a2 III</i>),3B III,6.0,8.0,,5,100 ft,100,Spring or Fall,True,False,True,False,,0.5 minutes,0.5,Passenger,False
528,Horse Play Canyon,"38° 3' 54.72"" N, 110° 27' 19.80"" W",West Butler,3.9,2A II PG (<i>v1a1 II</i>),2A II PG,2.25,3.5,3.5,0,0 ft,0,"Any; hot in Summer, cold in winter",True,True,True,True,hot in summer; cold in winter,0 minutes,0.0,4WD - High Clearance,True
550,Big Spring Canyon (Northwest Fork),"38° 25' 25.32"" N, 110° 8' 45.60"" W",Hans Flat Road,3.9,3A II (<i>v3a1 II</i>),3A II,2.5,4.0,,3,70 ft,70,Any,True,True,True,True,,0 minutes,0.0,,False
454,Gravel Canyon,"37° 43' 14.52"" N, 110° 3' 25.92"" W",Cedar Mesa,3.8,3B III (<i>v3a2 III</i>),3B III,6.0,8.0,7.0,2,35 ft,35,Spring through Fall,True,True,True,False,,0 minutes,0.0,4WD,True
298,Stair Canyon (Upper),"38° 3' 29.88"" N, 110° 26' 0.96"" W",West Butler,3.8,3A II R (<i>v5a1 II</i>),3A II R,2.5,3.0,2.4,0,,,"Any; hot in Summer, cold in winter",True,True,True,True,hot in summer; cold in winter,0 minutes,0.0,4WD - High Clearance,True
292,Morocco Canyon,"37° 58' 29.28"" N, 110° 29' 13.92"" W",Hog Springs,3.7,3B I (<i>v3a2 I</i>),3B I,2.0,4.0,2.1,6,50 ft,50,Any,True,True,True,True,,0 minutes,0.0,Passenger,False
300,Constrychnine Canyon,"38° 6' 21.24"" N, 110° 30' 49.32"" W",Poison Springs,3.7,3B III (<i>v3a2 III</i>),3B III,4.0,7.0,4.8,4,197 ft,197,Spring; Summer; Fall,True,True,True,False,,0 minutes,0.0,High Clearance,True
299,Arscenic Canyon,"38° 6' 2.16"" N, 110° 31' 42.24"" W",Poison Springs,3.6,3B II (<i>v3a2 II</i>),3B II,2.5,4.0,3.2,1,200 ft,200,Spring; Summer; Fall,True,True,True,False,,0 minutes,0.0,High Clearance,True
534,Monkey Business,"38° 3' 24.12"" N, 110° 29' 58.92"" W",West Butler,3.7,3B III (v4a2 IV),3B III,4.0,6.0,3.5,5,80 ft,80,"Spring, Fall",True,False,True,False,,0.5 minutes,0.5,4WD,True
309,Not Mindbender Canyon,"38° 23' 3.12"" N, 110° 23' 12.48"" W",Burr Pass,3.7,3B III (<i>v3a2 III</i>),3B III,5.0,8.0,7.3,3,89 ft,89,Any;HOT in Summer;DIFFICULT in Winter,True,True,True,True,hot in summer,,,High Clearance,True
537,Maidenwater (Upper South Fork),"37° 53' 32.28"" N, 110° 35' 45.96"" W",Trachyte Area,3.7,3B II (<i>v3a2 II</i>),3B II,3.0,5.0,3.7,10,75 ft,75,Spring;Summer;Fall;HOT in Summer,True,True,True,False,hot in summer,,,Passenger,False
287,Hog 3 Canyon (Razorback),"37° 58' 51.24"" N, 110° 30' 43.92"" W",Hog Springs,3.8,3A II PG (<i>v4a1 II</i>),3A II PG,1.0,6.0,3.6,1,100 ft,100,Spring; Fall; Winter,True,False,True,True,,0 minutes,0.0,High Clearance,True
571,White Roost Canyon (Main Fork),"38° 23' 26.88"" N, 110° 26' 44.88"" W",White Roost,3.7,3A II (<i>v3a1 II</i>),3A II,2.0,5.0,,3,73 ft,73,Spring; Fall; Winter,True,False,True,True,,,,,False
572,White Roost Canyon (West Fork),"38° 23' 21.84"" N, 110° 27' 16.92"" W",White Roost,3.7,3A II (<i>v3a1 II</i>),3A II,2.0,5.0,3.6,1,73 ft,73,Spring; Fall; Winter,True,False,True,True,,,,,False
1007,Moonshine Wash,"38° 40' 54.48"" N, 110° 10' 46.56"" W",San Rafael Desert,3.8,2A III (<i>v1a1 III</i>),2A III,2.0,6.0,6.5,,0 ft,0,Spring to Autumn;BEST in Apr;May;Sep;Oct,True,False,True,False,,,,4WD - High Clearance,True
561,Maybe Mindbender Canyon,"38° 22' 40.80"" N, 110° 24' 15.48"" W",Burr Pass,3.8,3A II (<i>v3a1 II</i>),3A II,4.0,6.0,,5,89 ft,89,Any;HOT in Summer;DIFFICULT in Winter,True,True,True,True,hot in summer,,,,False
291,Leprechaun Canyon (East Fork),"38° 2' 10.68"" N, 110° 31' 11.28"" W",The Irish,3.7,3A II (<i>v3a1 II</i>),3A II,2.0,8.0,3.8,3,50 ft,50,Any;HOT in Summer,True,True,True,True,hot in summer,0 minutes,0.0,Passenger,False
